Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-22 09:53:56.539 -0600,"Success",0:00:00,0,3,0,"20160622_095356.539/LogFile.txt","","",1
2016-06-22 10:00:50.782 -0600,"Failure",0:00:00,2,0,0,"20160622_100050.782/LogFile.txt","","SenseTalk Compiler Exception -- in log_success:\nSyntax Error at line 7: Syntax Error - can't understand ""ifend"" at or near character 118",2
2016-06-22 10:01:07.268 -0600,"Success",0:00:00,0,0,0,"20160622_100107.268/LogFile.txt","","",3
2016-06-22 10:01:58.347 -0600,"Success",0:00:00,0,0,0,"20160622_100158.347/LogFile.txt","","",3
2016-06-22 10:02:08.303 -0600,"Success",0:00:00,0,0,0,"20160622_100208.303/LogFile.txt","","",3
